"327992 - Ground or treated mineral and earth manufacturing","Diamonds, industrial",0.0902
"327992 - Ground or treated mineral and earth manufacturing","Diatomite",546.0
"327992 - Ground or treated mineral and earth manufacturing","Garnet",63.89999999999999
"327992 - Ground or treated mineral and earth manufacturing","Graphite",39.0
"327992 - Ground or treated mineral and earth manufacturing","Gypsum",6300.0
"327992 - Ground or treated mineral and earth manufacturing","Mica, natural sheet",5.5
"327992 - Ground or treated mineral and earth manufacturing","Mica, scrap and flake",119.0
"327992 - Ground or treated mineral and earth manufacturing","Peat",1500.0
"327992 - Ground or treated mineral and earth manufacturing","Perlite",809.0
"327992 - Ground or treated mineral and earth manufacturing","Pumice & pumicite",1060.0
"327992 - Ground or treated mineral and earth manufacturing","Silicon",292.0
"327992 - Ground or treated mineral and earth manufacturing","Talc & Pyrophyllite",967.0
"327992 - Ground or treated mineral and earth manufacturing","Vermiculite",166.0
"327999 - Miscellaneous nonmetallic mineral products","Asbestos",15.0
"331110 - Iron and steel mills and ferroalloy manufacturing","Iron & Steel Slag",20200.0
"331110 - Iron and steel mills and ferroalloy manufacturing","Silicon",397.0
"33131A - Alumina refining and primary aluminum production","Aluminum",7529.0
"33131A - Alumina refining and primary aluminum production","Gallium",0.039992999999999994
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Antimony",4.94
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Beryllium",0.3
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Bismuth",2.1300000000000003
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Cadmium",2.0100000000000002
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Cobalt",9.710999999999999
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Germanium",0.03
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Hafnium",0.06
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Indium",0.055
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Mercury",0.26
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Molybdenum",11.899999999999999
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Nickel",82.99413581676934
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Rhenium",0.032
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Selenium",0.5488
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Silver",2.99
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Tantalum",0.65
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Tellurium",0.005230000000000001
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Titanium sponge metal",18.2
"331419 - Primary smelting and refining of nonferrous metal (except copper and aluminum)","Zirconium",170.0000000000002
